"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"open","fist","6","seu0f8lm","329","cnn_lstm_50_30_final_pretrained_47"
"open","noGesture","6","seu0f8lm","1","cnn_lstm_50_30_final_pretrained_47"
"open","open","6","seu0f8lm","4819","cnn_lstm_50_30_final_pretrained_47"
"open","pinch","6","seu0f8lm","1323","cnn_lstm_50_30_final_pretrained_47"
"open","waveIn","6","seu0f8lm","98","cnn_lstm_50_30_final_pretrained_47"
"open","waveOut","6","seu0f8lm","1080","cnn_lstm_50_30_final_pretrained_47"
"pinch","fist","6","seu0f8lm","556","cnn_lstm_50_30_final_pretrained_47"
"pinch","noGesture","6","seu0f8lm","32","cnn_lstm_50_30_final_pretrained_47"
"pinch","open","6","seu0f8lm","944","cnn_lstm_50_30_final_pretrained_47"
"pinch","pinch","6","seu0f8lm","5805","cnn_lstm_50_30_final_pretrained_47"
"pinch","waveIn","6","seu0f8lm","125","cnn_lstm_50_30_final_pretrained_47"
"pinch","waveOut","6","seu0f8lm","188","cnn_lstm_50_30_final_pretrained_47"
"waveIn","fist","6","seu0f8lm","1247","cnn_lstm_50_30_final_pretrained_47"
"waveIn","noGesture","6","seu0f8lm","11","cnn_lstm_50_30_final_pretrained_47"
"waveIn","open","6","seu0f8lm","197","cnn_lstm_50_30_final_pretrained_47"
"waveIn","pinch","6","seu0f8lm","440","cnn_lstm_50_30_final_pretrained_47"
"waveIn","waveIn","6","seu0f8lm","5711","cnn_lstm_50_30_final_pretrained_47"
"waveIn","waveOut","6","seu0f8lm","44","cnn_lstm_50_30_final_pretrained_47"
"waveOut","fist","6","seu0f8lm","45","cnn_lstm_50_30_final_pretrained_47"
"waveOut","noGesture","6","seu0f8lm","5","cnn_lstm_50_30_final_pretrained_47"
"waveOut","open","6","seu0f8lm","976","cnn_lstm_50_30_final_pretrained_47"
"waveOut","pinch","6","seu0f8lm","340","cnn_lstm_50_30_final_pretrained_47"
"waveOut","waveIn","6","seu0f8lm","12","cnn_lstm_50_30_final_pretrained_47"
"waveOut","waveOut","6","seu0f8lm","6272","cnn_lstm_50_30_final_pretrained_47"
"fist","fist","5","f1ora9ok","6519","cnn_lstm_50_30_final_pretrained_46"
"fist","noGesture","5","f1ora9ok","13","cnn_lstm_50_30_final_pretrained_46"
"fist","open","5","f1ora9ok","232","cnn_lstm_50_30_final_pretrained_46"
"fist","pinch","5","f1ora9ok","330","cnn_lstm_50_30_final_pretrained_46"
"fist","waveIn","5","f1ora9ok","547","cnn_lstm_50_30_final_pretrained_46"
"fist","waveOut","5","f1ora9ok","9","cnn_lstm_50_30_final_pretrained_46"
"noGesture","fist","5","f1ora9ok","1","cnn_lstm_50_30_final_pretrained_46"
"noGesture","noGesture","5","f1ora9ok","7537","cnn_lstm_50_30_final_pretrained_46"
"noGesture","open","5","f1ora9ok","32","cnn_lstm_50_30_final_pretrained_46"
"noGesture","pinch","5","f1ora9ok","48","cnn_lstm_50_30_final_pretrained_46"
"noGesture","waveIn","5","f1ora9ok","20","cnn_lstm_50_30_final_pretrained_46"
"noGesture","waveOut","5","f1ora9ok","12","cnn_lstm_50_30_final_pretrained_46"
"open","fist","5","f1ora9ok","440","cnn_lstm_50_30_final_pretrained_46"
"open","noGesture","5","f1ora9ok","2","cnn_lstm_50_30_final_pretrained_46"
"open","open","5","f1ora9ok","4828","cnn_lstm_50_30_final_pretrained_46"
"open","pinch","5","f1ora9ok","1514","cnn_lstm_50_30_final_pretrained_46"
"open","waveIn","5","f1ora9ok","191","cnn_lstm_50_30_final_pretrained_46"
"open","waveOut","5","f1ora9ok","675","cnn_lstm_50_30_final_pretrained_46"
"pinch","fist","5","f1ora9ok","1701","cnn_lstm_50_30_final_pretrained_46"
"pinch","noGesture","5","f1ora9ok","64","cnn_lstm_50_30_final_pretrained_46"
"pinch","open","5","f1ora9ok","733","cnn_lstm_50_30_final_pretrained_46"
"pinch","pinch","5","f1ora9ok","4867","cnn_lstm_50_30_final_pretrained_46"
"pinch","waveIn","5","f1ora9ok","146","cnn_lstm_50_30_final_pretrained_46"
"pinch","waveOut","5","f1ora9ok","139","cnn_lstm_50_30_final_pretrained_46"
"waveIn","fist","5","f1ora9ok","438","cnn_lstm_50_30_final_pretrained_46"
"waveIn","noGesture","5","f1ora9ok","64","cnn_lstm_50_30_final_pretrained_46"
"waveIn","open","5","f1ora9ok","200","cnn_lstm_50_30_final_pretrained_46"
"waveIn","pinch","5","f1ora9ok","163","cnn_lstm_50_30_final_pretrained_46"
"waveIn","waveIn","5","f1ora9ok","6571","cnn_lstm_50_30_final_pretrained_46"
"waveIn","waveOut","5","f1ora9ok","214","cnn_lstm_50_30_final_pretrained_46"
"waveOut","fist","5","f1ora9ok","59","cnn_lstm_50_30_final_pretrained_46"
"waveOut","noGesture","5","f1ora9ok","7","cnn_lstm_50_30_final_pretrained_46"
"waveOut","open","5","f1ora9ok","1068","cnn_lstm_50_30_final_pretrained_46"
"waveOut","pinch","5","f1ora9ok","142","cnn_lstm_50_30_final_pretrained_46"
"waveOut","waveIn","5","f1ora9ok","118","cnn_lstm_50_30_final_pretrained_46"
"waveOut","waveOut","5","f1ora9ok","6256","cnn_lstm_50_30_final_pretrained_46"
"fist","fist","4","ktteujhs","5772","cnn_lstm_50_30_final_pretrained_45"
"fist","noGesture","4","ktteujhs","20","cnn_lstm_50_30_final_pretrained_45"
"fist","open","4","ktteujhs","577","cnn_lstm_50_30_final_pretrained_45"
"fist","pinch","4","ktteujhs","728","cnn_lstm_50_30_final_pretrained_45"
"fist","waveIn","4","ktteujhs","519","cnn_lstm_50_30_final_pretrained_45"
"fist","waveOut","4","ktteujhs","34","cnn_lstm_50_30_final_pretrained_45"
"noGesture","fist","4","ktteujhs","0","cnn_lstm_50_30_final_pretrained_45"
"noGesture","noGesture","4","ktteujhs","7558","cnn_lstm_50_30_final_pretrained_45"
