"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"pinch","waveOut","4","6mcjw76e","514","cnn_lstm_50_10_thesis_pretrained_43"
"waveIn","fist","4","6mcjw76e","1082","cnn_lstm_50_10_thesis_pretrained_43"
"waveIn","noGesture","4","6mcjw76e","32","cnn_lstm_50_10_thesis_pretrained_43"
"waveIn","open","4","6mcjw76e","213","cnn_lstm_50_10_thesis_pretrained_43"
"waveIn","pinch","4","6mcjw76e","864","cnn_lstm_50_10_thesis_pretrained_43"
"waveIn","waveIn","4","6mcjw76e","5343","cnn_lstm_50_10_thesis_pretrained_43"
"waveIn","waveOut","4","6mcjw76e","116","cnn_lstm_50_10_thesis_pretrained_43"
"waveOut","fist","4","6mcjw76e","42","cnn_lstm_50_10_thesis_pretrained_43"
"waveOut","noGesture","4","6mcjw76e","34","cnn_lstm_50_10_thesis_pretrained_43"
"waveOut","open","4","6mcjw76e","1063","cnn_lstm_50_10_thesis_pretrained_43"
"waveOut","pinch","4","6mcjw76e","231","cnn_lstm_50_10_thesis_pretrained_43"
"waveOut","waveIn","4","6mcjw76e","139","cnn_lstm_50_10_thesis_pretrained_43"
"waveOut","waveOut","4","6mcjw76e","6141","cnn_lstm_50_10_thesis_pretrained_43"
"fist","fist","3","1l6wbyza","4610","cnn_lstm_50_10_thesis_pretrained_42"
"fist","noGesture","3","1l6wbyza","12","cnn_lstm_50_10_thesis_pretrained_42"
"fist","open","3","1l6wbyza","750","cnn_lstm_50_10_thesis_pretrained_42"
"fist","pinch","3","1l6wbyza","906","cnn_lstm_50_10_thesis_pretrained_42"
"fist","waveIn","3","1l6wbyza","1235","cnn_lstm_50_10_thesis_pretrained_42"
"fist","waveOut","3","1l6wbyza","137","cnn_lstm_50_10_thesis_pretrained_42"
"noGesture","fist","3","1l6wbyza","14","cnn_lstm_50_10_thesis_pretrained_42"
"noGesture","noGesture","3","1l6wbyza","7311","cnn_lstm_50_10_thesis_pretrained_42"
"noGesture","open","3","1l6wbyza","81","cnn_lstm_50_10_thesis_pretrained_42"
"noGesture","pinch","3","1l6wbyza","120","cnn_lstm_50_10_thesis_pretrained_42"
"noGesture","waveIn","3","1l6wbyza","102","cnn_lstm_50_10_thesis_pretrained_42"
"noGesture","waveOut","3","1l6wbyza","22","cnn_lstm_50_10_thesis_pretrained_42"
"open","fist","3","1l6wbyza","236","cnn_lstm_50_10_thesis_pretrained_42"
"open","noGesture","3","1l6wbyza","8","cnn_lstm_50_10_thesis_pretrained_42"
"open","open","3","1l6wbyza","4534","cnn_lstm_50_10_thesis_pretrained_42"
"open","pinch","3","1l6wbyza","1086","cnn_lstm_50_10_thesis_pretrained_42"
"open","waveIn","3","1l6wbyza","243","cnn_lstm_50_10_thesis_pretrained_42"
"open","waveOut","3","1l6wbyza","1543","cnn_lstm_50_10_thesis_pretrained_42"
"pinch","fist","3","1l6wbyza","475","cnn_lstm_50_10_thesis_pretrained_42"
"pinch","noGesture","3","1l6wbyza","43","cnn_lstm_50_10_thesis_pretrained_42"
"pinch","open","3","1l6wbyza","1451","cnn_lstm_50_10_thesis_pretrained_42"
"pinch","pinch","3","1l6wbyza","4559","cnn_lstm_50_10_thesis_pretrained_42"
"pinch","waveIn","3","1l6wbyza","729","cnn_lstm_50_10_thesis_pretrained_42"
"pinch","waveOut","3","1l6wbyza","393","cnn_lstm_50_10_thesis_pretrained_42"
"waveIn","fist","3","1l6wbyza","1073","cnn_lstm_50_10_thesis_pretrained_42"
"waveIn","noGesture","3","1l6wbyza","34","cnn_lstm_50_10_thesis_pretrained_42"
"waveIn","open","3","1l6wbyza","320","cnn_lstm_50_10_thesis_pretrained_42"
"waveIn","pinch","3","1l6wbyza","1283","cnn_lstm_50_10_thesis_pretrained_42"
"waveIn","waveIn","3","1l6wbyza","4784","cnn_lstm_50_10_thesis_pretrained_42"
"waveIn","waveOut","3","1l6wbyza","156","cnn_lstm_50_10_thesis_pretrained_42"
"waveOut","fist","3","1l6wbyza","41","cnn_lstm_50_10_thesis_pretrained_42"
"waveOut","noGesture","3","1l6wbyza","17","cnn_lstm_50_10_thesis_pretrained_42"
"waveOut","open","3","1l6wbyza","1171","cnn_lstm_50_10_thesis_pretrained_42"
"waveOut","pinch","3","1l6wbyza","158","cnn_lstm_50_10_thesis_pretrained_42"
"waveOut","waveIn","3","1l6wbyza","128","cnn_lstm_50_10_thesis_pretrained_42"
"waveOut","waveOut","3","1l6wbyza","6135","cnn_lstm_50_10_thesis_pretrained_42"
