"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"open","noGesture","1","ybyxrypn","309","lstm_50_10_final_45"
"open","open","1","ybyxrypn","452","lstm_50_10_final_45"
"open","pinch","1","ybyxrypn","787","lstm_50_10_final_45"
"open","waveIn","1","ybyxrypn","200","lstm_50_10_final_45"
"open","waveOut","1","ybyxrypn","4754","lstm_50_10_final_45"
"pinch","fist","1","ybyxrypn","1617","lstm_50_10_final_45"
"pinch","noGesture","1","ybyxrypn","200","lstm_50_10_final_45"
"pinch","open","1","ybyxrypn","184","lstm_50_10_final_45"
"pinch","pinch","1","ybyxrypn","4543","lstm_50_10_final_45"
"pinch","waveIn","1","ybyxrypn","331","lstm_50_10_final_45"
"pinch","waveOut","1","ybyxrypn","775","lstm_50_10_final_45"
"waveIn","fist","1","ybyxrypn","346","lstm_50_10_final_45"
"waveIn","noGesture","1","ybyxrypn","320","lstm_50_10_final_45"
"waveIn","open","1","ybyxrypn","36","lstm_50_10_final_45"
"waveIn","pinch","1","ybyxrypn","347","lstm_50_10_final_45"
"waveIn","waveIn","1","ybyxrypn","6306","lstm_50_10_final_45"
"waveIn","waveOut","1","ybyxrypn","295","lstm_50_10_final_45"
"waveOut","fist","1","ybyxrypn","110","lstm_50_10_final_45"
"waveOut","noGesture","1","ybyxrypn","172","lstm_50_10_final_45"
"waveOut","open","1","ybyxrypn","79","lstm_50_10_final_45"
"waveOut","pinch","1","ybyxrypn","236","lstm_50_10_final_45"
"waveOut","waveIn","1","ybyxrypn","436","lstm_50_10_final_45"
"waveOut","waveOut","1","ybyxrypn","6617","lstm_50_10_final_45"
"fist","fist","0","4kgpavkh","5205","lstm_50_10_final_44"
"fist","noGesture","0","4kgpavkh","203","lstm_50_10_final_44"
"fist","open","0","4kgpavkh","473","lstm_50_10_final_44"
"fist","pinch","0","4kgpavkh","1131","lstm_50_10_final_44"
"fist","waveIn","0","4kgpavkh","369","lstm_50_10_final_44"
"fist","waveOut","0","4kgpavkh","269","lstm_50_10_final_44"
"noGesture","fist","0","4kgpavkh","56","lstm_50_10_final_44"
"noGesture","noGesture","0","4kgpavkh","7380","lstm_50_10_final_44"
"noGesture","open","0","4kgpavkh","22","lstm_50_10_final_44"
"noGesture","pinch","0","4kgpavkh","53","lstm_50_10_final_44"
"noGesture","waveIn","0","4kgpavkh","95","lstm_50_10_final_44"
"noGesture","waveOut","0","4kgpavkh","44","lstm_50_10_final_44"
"open","fist","0","4kgpavkh","1094","lstm_50_10_final_44"
"open","noGesture","0","4kgpavkh","347","lstm_50_10_final_44"
"open","open","0","4kgpavkh","1300","lstm_50_10_final_44"
"open","pinch","0","4kgpavkh","963","lstm_50_10_final_44"
"open","waveIn","0","4kgpavkh","125","lstm_50_10_final_44"
"open","waveOut","0","4kgpavkh","3821","lstm_50_10_final_44"
"pinch","fist","0","4kgpavkh","1218","lstm_50_10_final_44"
"pinch","noGesture","0","4kgpavkh","180","lstm_50_10_final_44"
"pinch","open","0","4kgpavkh","334","lstm_50_10_final_44"
"pinch","pinch","0","4kgpavkh","4959","lstm_50_10_final_44"
"pinch","waveIn","0","4kgpavkh","257","lstm_50_10_final_44"
"pinch","waveOut","0","4kgpavkh","702","lstm_50_10_final_44"
"waveIn","fist","0","4kgpavkh","525","lstm_50_10_final_44"
"waveIn","noGesture","0","4kgpavkh","387","lstm_50_10_final_44"
"waveIn","open","0","4kgpavkh","172","lstm_50_10_final_44"
"waveIn","pinch","0","4kgpavkh","381","lstm_50_10_final_44"
"waveIn","waveIn","0","4kgpavkh","5817","lstm_50_10_final_44"
"waveIn","waveOut","0","4kgpavkh","368","lstm_50_10_final_44"
"waveOut","fist","0","4kgpavkh","120","lstm_50_10_final_44"
"waveOut","noGesture","0","4kgpavkh","211","lstm_50_10_final_44"
"waveOut","open","0","4kgpavkh","259","lstm_50_10_final_44"
"waveOut","pinch","0","4kgpavkh","149","lstm_50_10_final_44"
"waveOut","waveIn","0","4kgpavkh","95","lstm_50_10_final_44"
"waveOut","waveOut","0","4kgpavkh","6816","lstm_50_10_final_44"
"fist","fist","15","piupnnw6","5745","lstm_50_10_final_43"
"fist","noGesture","15","piupnnw6","153","lstm_50_10_final_43"
"fist","open","15","piupnnw6","344","lstm_50_10_final_43"
"fist","pinch","15","piupnnw6","782","lstm_50_10_final_43"
"fist","waveIn","15","piupnnw6","460","lstm_50_10_final_43"
"fist","waveOut","15","piupnnw6","166","lstm_50_10_final_43"
"noGesture","fist","15","piupnnw6","53","lstm_50_10_final_43"
"noGesture","noGesture","15","piupnnw6","7366","lstm_50_10_final_43"
"noGesture","open","15","piupnnw6","10","lstm_50_10_final_43"
"noGesture","pinch","15","piupnnw6","54","lstm_50_10_final_43"
"noGesture","waveIn","15","piupnnw6","140","lstm_50_10_final_43"
"noGesture","waveOut","15","piupnnw6","27","lstm_50_10_final_43"
"open","fist","15","piupnnw6","745","lstm_50_10_final_43"
"open","noGesture","15","piupnnw6","254","lstm_50_10_final_43"
"open","open","15","piupnnw6","1626","lstm_50_10_final_43"
"open","pinch","15","piupnnw6","822","lstm_50_10_final_43"
"open","waveIn","15","piupnnw6","148","lstm_50_10_final_43"
"open","waveOut","15","piupnnw6","4055","lstm_50_10_final_43"
"pinch","fist","15","piupnnw6","1254","lstm_50_10_final_43"
"pinch","noGesture","15","piupnnw6","164","lstm_50_10_final_43"
"pinch","open","15","piupnnw6","424","lstm_50_10_final_43"
"pinch","pinch","15","piupnnw6","4745","lstm_50_10_final_43"
"pinch","waveIn","15","piupnnw6","243","lstm_50_10_final_43"
"pinch","waveOut","15","piupnnw6","820","lstm_50_10_final_43"
"waveIn","fist","15","piupnnw6","397","lstm_50_10_final_43"
"waveIn","noGesture","15","piupnnw6","220","lstm_50_10_final_43"
"waveIn","open","15","piupnnw6","115","lstm_50_10_final_43"
"waveIn","pinch","15","piupnnw6","237","lstm_50_10_final_43"
"waveIn","waveIn","15","piupnnw6","6436","lstm_50_10_final_43"
