"epoch","lstm_eeg_51 - _step","lstm_eeg_51 - _step__MIN","lstm_eeg_51 - _step__MAX","lstm_eeg_51 - train/loss","lstm_eeg_51 - train/loss__MIN","lstm_eeg_51 - train/loss__MAX","lstm_eeg_50 - _step","lstm_eeg_50 - _step__MIN","lstm_eeg_50 - _step__MAX","lstm_eeg_50 - train/loss","lstm_eeg_50 - train/loss__MIN","lstm_eeg_50 - train/loss__MAX","lstm_eeg_49 - _step","lstm_eeg_49 - _step__MIN","lstm_eeg_49 - _step__MAX","lstm_eeg_49 - train/loss","lstm_eeg_49 - train/loss__MIN","lstm_eeg_49 - train/loss__MAX","lstm_eeg_48 - _step","lstm_eeg_48 - _step__MIN","lstm_eeg_48 - _step__MAX","lstm_eeg_48 - train/loss","lstm_eeg_48 - train/loss__MIN","lstm_eeg_48 - train/loss__MAX","lstm_eeg_47 - _step","lstm_eeg_47 - _step__MIN","lstm_eeg_47 - _step__MAX","lstm_eeg_47 - train/loss","lstm_eeg_47 - train/loss__MIN","lstm_eeg_47 - train/loss__MAX","lstm_eeg_46 - _step","lstm_eeg_46 - _step__MIN","lstm_eeg_46 - _step__MAX","lstm_eeg_46 - train/loss","lstm_eeg_46 - train/loss__MIN","lstm_eeg_46 - train/loss__MAX","lstm_eeg_45 - _step","lstm_eeg_45 - _step__MIN","lstm_eeg_45 - _step__MAX","lstm_eeg_45 - train/loss","lstm_eeg_45 - train/loss__MIN","lstm_eeg_45 - train/loss__MAX","lstm_eeg_44 - _step","lstm_eeg_44 - _step__MIN","lstm_eeg_44 - _step__MAX","lstm_eeg_44 - train/loss","lstm_eeg_44 - train/loss__MIN","lstm_eeg_44 - train/loss__MAX","lstm_eeg_43 - _step","lstm_eeg_43 - _step__MIN","lstm_eeg_43 - _step__MAX","lstm_eeg_43 - train/loss","lstm_eeg_43 - train/loss__MIN","lstm_eeg_43 - train/loss__MAX","lstm_eeg_42 - _step","lstm_eeg_42 - _step__MIN","lstm_eeg_42 - _step__MAX","lstm_eeg_42 - train/loss","lstm_eeg_42 - train/loss__MIN","lstm_eeg_42 - train/loss__MAX"
"143","308.5","308","309","0.5145991444587708","0.46599864959716797","0.5631996393203735","308.5","308","309","0.4510740637779236","0.3989497423171997","0.5031983852386475","308.5","308","309","0.4572264105081558","0.40853920578956604","0.5059136152267456","308.5","308","309","0.46800893545150757","0.46221157908439636","0.4738062918186188","308.5","308","309","0.43912413716316223","0.40095049142837524","0.4772977828979492","308.5","308","309","0.4120299071073532","0.39736872911453247","0.42669108510017395","308.5","308","309","0.4822220802307129","0.4135773777961731","0.5508667826652527","308.5","308","309","0.45975537598133087","0.40243473649024963","0.5170760154724121","308.5","308","309","0.44390907883644104","0.4057006239891052","0.48211753368377686","308.5","308","309","0.5000117272138596","0.4861096441745758","0.5139138102531433"
"144","311","311","311","0.5303274393081665","0.5303274393081665","0.5303274393081665","311","311","311","0.4975748062133789","0.4975748062133789","0.4975748062133789","311","311","311","0.4395848512649536","0.4395848512649536","0.4395848512649536","311","311","311","0.5965879559516907","0.5965879559516907","0.5965879559516907","311","311","311","0.3684318959712982","0.3684318959712982","0.3684318959712982","311","311","311","0.4827464818954468","0.4827464818954468","0.4827464818954468","311","311","311","0.39149320125579834","0.39149320125579834","0.39149320125579834","311","311","311","0.41676023602485657","0.41676023602485657","0.41676023602485657","311","311","311","0.5625003576278687","0.5625003576278687","0.5625003576278687","311","311","311","0.5187630653381348","0.5187630653381348","0.5187630653381348"
"145","313","313","313","0.4370826184749603","0.4370826184749603","0.4370826184749603","313","313","313","0.449088990688324","0.449088990688324","0.449088990688324","313","313","313","0.38975071907043457","0.38975071907043457","0.38975071907043457","313","313","313","0.5647413730621338","0.5647413730621338","0.5647413730621338","313","313","313","0.4282909631729126","0.4282909631729126","0.4282909631729126","313","313","313","0.41405051946640015","0.41405051946640015","0.41405051946640015","313","313","313","0.5601282119750977","0.5601282119750977","0.5601282119750977","313","313","313","0.4061574935913086","0.4061574935913086","0.4061574935913086","313","313","313","0.5853003859519958","0.5853003859519958","0.5853003859519958","313","313","313","0.4731431007385254","0.4731431007385254","0.4731431007385254"
"146","315","315","315","0.5811657905578613","0.5811657905578613","0.5811657905578613","315","315","315","0.4344228506088257","0.4344228506088257","0.4344228506088257","315","315","315","0.5167360901832581","0.5167360901832581","0.5167360901832581","315","315","315","0.5487045049667358","0.5487045049667358","0.5487045049667358","315","315","315","0.5605683326721191","0.5605683326721191","0.5605683326721191","315","315","315","0.578087568283081","0.578087568283081","0.578087568283081","315","315","315","0.46995019912719727","0.46995019912719727","0.46995019912719727","315","315","315","0.45288732647895813","0.45288732647895813","0.45288732647895813","315","315","315","0.4197101891040802","0.4197101891040802","0.4197101891040802","315","315","315","0.5102675557136536","0.5102675557136536","0.5102675557136536"
"147","317","317","317","0.4610416889190674","0.4610416889190674","0.4610416889190674","317","317","317","0.4233992099761963","0.4233992099761963","0.4233992099761963","317","317","317","0.5062235593795776","0.5062235593795776","0.5062235593795776","317","317","317","0.5196440815925598","0.5196440815925598","0.5196440815925598","317","317","317","0.46577537059783936","0.46577537059783936","0.46577537059783936","317","317","317","0.3982987701892853","0.3982987701892853","0.3982987701892853","317","317","317","0.5386451482772827","0.5386451482772827","0.5386451482772827","317","317","317","0.5536959171295166","0.5536959171295166","0.5536959171295166","317","317","317","0.5330731868743896","0.5330731868743896","0.5330731868743896","317","317","317","0.42664197087287903","0.42664197087287903","0.42664197087287903"
"148","319","319","319","0.44242411851882935","0.44242411851882935","0.44242411851882935","319","319","319","0.4418541491031647","0.4418541491031647","0.4418541491031647","319","319","319","0.5350130796432495","0.5350130796432495","0.5350130796432495","319","319","319","0.5667127966880798","0.5667127966880798","0.5667127966880798","319","319","319","0.5075637698173523","0.5075637698173523","0.5075637698173523","319","319","319","0.46228963136672974","0.46228963136672974","0.46228963136672974","319","319","319","0.6750627160072327","0.6750627160072327","0.6750627160072327","319","319","319","0.43951934576034546","0.43951934576034546","0.43951934576034546","319","319","319","0.5014708638191223","0.5014708638191223","0.5014708638191223","319","319","319","0.5257014036178589","0.5257014036178589","0.5257014036178589"
"149","321.5","321","322","0.46559397876262665","0.45730388164520264","0.47388407588005066","321.5","321","322","0.5982585847377777","0.5575801134109497","0.6389370560646057","321.5","321","322","0.4722816050052643","0.42151492834091187","0.5230482816696167","321.5","321","322","0.523723840713501","0.4396946430206299","0.6077530384063721","321.5","321","322","0.4799852669239044","0.4688464403152466","0.49112409353256226","321.5","321","322","0.46652671694755554","0.45490801334381104","0.47814542055130005","321.5","321","322","0.49204131960868835","0.42648857831954956","0.5575940608978271","321.5","321","322","0.5089323818683624","0.48969823122024536","0.5281665325164795","321.5","321","322","0.518286794424057","0.49363869428634644","0.5429348945617676","321.5","321","322","0.5002585500478745","0.49088940024375916","0.5096276998519897"
"150","324","324","324","0.43448662757873535","0.43448662757873535","0.43448662757873535","324","324","324","0.6360799074172974","0.6360799074172974","0.6360799074172974","324","324","324","0.48132818937301636","0.48132818937301636","0.48132818937301636","324","324","324","0.4280025064945221","0.4280025064945221","0.4280025064945221","324","324","324","0.4380444288253784","0.4380444288253784","0.4380444288253784","324","324","324","0.6185523867607117","0.6185523867607117","0.6185523867607117","324","324","324","0.5271041989326477","0.5271041989326477","0.5271041989326477","324","324","324","0.5062618255615234","0.5062618255615234","0.5062618255615234","324","324","324","0.4058558940887451","0.4058558940887451","0.4058558940887451","324","324","324","0.4161667823791504","0.4161667823791504","0.4161667823791504"
"151","326","326","326","0.5228262543678284","0.5228262543678284","0.5228262543678284","326","326","326","0.42722269892692566","0.42722269892692566","0.42722269892692566","326","326","326","0.4606971740722656","0.4606971740722656","0.4606971740722656","326","326","326","0.42565786838531494","0.42565786838531494","0.42565786838531494","326","326","326","0.4605407118797302","0.4605407118797302","0.4605407118797302","326","326","326","0.4499781131744385","0.4499781131744385","0.4499781131744385","326","326","326","0.5130172967910767","0.5130172967910767","0.5130172967910767","326","326","326","0.40151098370552063","0.40151098370552063","0.40151098370552063","326","326","326","0.3698686361312866","0.3698686361312866","0.3698686361312866","326","326","326","0.4737091064453125","0.4737091064453125","0.4737091064453125"
"152","328","328","328","0.5098979473114014","0.5098979473114014","0.5098979473114014","328","328","328","0.5127406716346741","0.5127406716346741","0.5127406716346741","328","328","328","0.3909991383552551","0.3909991383552551","0.3909991383552551","328","328","328","0.5067185759544373","0.5067185759544373","0.5067185759544373","328","328","328","0.5313647985458374","0.5313647985458374","0.5313647985458374","328","328","328","0.4461042284965515","0.4461042284965515","0.4461042284965515","328","328","328","0.4884926378726959","0.4884926378726959","0.4884926378726959","328","328","328","0.43079715967178345","0.43079715967178345","0.43079715967178345","328","328","328","0.44528329372406006","0.44528329372406006","0.44528329372406006","328","328","328","0.47749581933021545","0.47749581933021545","0.47749581933021545"
"153","330","330","330","0.45260027050971985","0.45260027050971985","0.45260027050971985","330","330","330","0.5618513822555542","0.5618513822555542","0.5618513822555542","330","330","330","0.5064002871513367","0.5064002871513367","0.5064002871513367","330","330","330","0.42848825454711914","0.42848825454711914","0.42848825454711914","330","330","330","0.35069793462753296","0.35069793462753296","0.35069793462753296","330","330","330","0.3800734877586365","0.3800734877586365","0.3800734877586365","330","330","330","0.4672255516052246","0.4672255516052246","0.4672255516052246","330","330","330","0.5659973621368408","0.5659973621368408","0.5659973621368408","330","330","330","0.4735557436943054","0.4735557436943054","0.4735557436943054","330","330","330","0.5404406785964966","0.5404406785964966","0.5404406785964966"
"154","332","332","332","0.42732083797454834","0.42732083797454834","0.42732083797454834","332","332","332","0.4432600736618042","0.4432600736618042","0.4432600736618042","332","332","332","0.4939233660697937","0.4939233660697937","0.4939233660697937","332","332","332","0.4250156283378601","0.4250156283378601","0.4250156283378601","332","332","332","0.5073918104171753","0.5073918104171753","0.5073918104171753","332","332","332","0.5110995173454285","0.5110995173454285","0.5110995173454285","332","332","332","0.44141656160354614","0.44141656160354614","0.44141656160354614","332","332","332","0.4459401071071625","0.4459401071071625","0.4459401071071625","332","332","332","0.43152737617492676","0.43152737617492676","0.43152737617492676","332","332","332","0.46671536564826965","0.46671536564826965","0.46671536564826965"
"155","334","334","334","0.46967649459838867","0.46967649459838867","0.46967649459838867","334","334","334","0.574632465839386","0.574632465839386","0.574632465839386","334","334","334","0.5075199604034424","0.5075199604034424","0.5075199604034424","334","334","334","0.4322606921195984","0.4322606921195984","0.4322606921195984","334","334","334","0.4714567959308624","0.4714567959308624","0.4714567959308624","334","334","334","0.4247798025608063","0.4247798025608063","0.4247798025608063","334","334","334","0.47422295808792114","0.47422295808792114","0.47422295808792114","334","334","334","0.5596901178359985","0.5596901178359985","0.5596901178359985","334","334","334","0.6592587828636169","0.6592587828636169","0.6592587828636169","334","334","334","0.5187697410583496","0.5187697410583496","0.5187697410583496"
"156","336.5","336","337","0.47788187861442566","0.46006637811660767","0.49569737911224365","336.5","336","337","0.46182742714881897","0.4083910584449768","0.5152637958526611","336.5","336","337","0.5376231074333191","0.5196452140808105","0.5556010007858276","336.5","336","337","0.4512566924095154","0.4453539252281189","0.45715945959091187","336.5","336","337","0.3988014757633209","0.39430469274520874","0.4032982587814331","336.5","336","337","0.4861856698989868","0.42468953132629395","0.5476818084716797","336.5","336","337","0.489680752158165","0.47980719804763794","0.499554306268692","336.5","336","337","0.4586018919944763","0.44974619150161743","0.4674575924873352","336.5","336","337","0.5152436941862106","0.45294520258903503","0.5775421857833862","336.5","336","337","0.48397085070610046","0.4452478289604187","0.5226938724517822"
"157","339","339","339","0.5146231651306152","0.5146231651306152","0.5146231651306152","339","339","339","0.4973035454750061","0.4973035454750061","0.4973035454750061","339","339","339","0.5429859757423401","0.5429859757423401","0.5429859757423401","339","339","339","0.36658811569213867","0.36658811569213867","0.36658811569213867","339","339","339","0.3938220739364624","0.3938220739364624","0.3938220739364624","339","339","339","0.43506497144699097","0.43506497144699097","0.43506497144699097","339","339","339","0.5434200763702393","0.5434200763702393","0.5434200763702393","339","339","339","0.4307805895805359","0.4307805895805359","0.4307805895805359","339","339","339","0.5008933544158936","0.5008933544158936","0.5008933544158936","339","339","339","0.47163885831832886","0.47163885831832886","0.47163885831832886"
"158","341","341","341","0.5215266942977905","0.5215266942977905","0.5215266942977905","341","341","341","0.48588746786117554","0.48588746786117554","0.48588746786117554","341","341","341","0.49008846282958984","0.49008846282958984","0.49008846282958984","341","341","341","0.45205676555633545","0.45205676555633545","0.45205676555633545","341","341","341","0.5235505104064941","0.5235505104064941","0.5235505104064941","341","341","341","0.3615005612373352","0.3615005612373352","0.3615005612373352","341","341","341","0.5992075800895691","0.5992075800895691","0.5992075800895691","341","341","341","0.4793660044670105","0.4793660044670105","0.4793660044670105","341","341","341","0.4401695728302002","0.4401695728302002","0.4401695728302002","341","341","341","0.4593971371650696","0.4593971371650696","0.4593971371650696"
"159","343","343","343","0.48718270659446716","0.48718270659446716","0.48718270659446716","343","343","343","0.44806820154190063","0.44806820154190063","0.44806820154190063","343","343","343","0.480584979057312","0.480584979057312","0.480584979057312","343","343","343","0.4746319353580475","0.4746319353580475","0.4746319353580475","343","343","343","0.44617557525634766","0.44617557525634766","0.44617557525634766","343","343","343","0.5227576494216919","0.5227576494216919","0.5227576494216919","343","343","343","0.6331964135169983","0.6331964135169983","0.6331964135169983","343","343","343","0.43907177448272705","0.43907177448272705","0.43907177448272705","343","343","343","0.533178985118866","0.533178985118866","0.533178985118866","343","343","343","0.45055073499679565","0.45055073499679565","0.45055073499679565"
"160","345","345","345","0.5358746647834778","0.5358746647834778","0.5358746647834778","345","345","345","0.3714752197265625","0.3714752197265625","0.3714752197265625","345","345","345","0.5309407114982605","0.5309407114982605","0.5309407114982605","345","345","345","0.5995362997055054","0.5995362997055054","0.5995362997055054","345","345","345","0.4321401119232178","0.4321401119232178","0.4321401119232178","345","345","345","0.48950129747390747","0.48950129747390747","0.48950129747390747","345","345","345","0.5197673439979553","0.5197673439979553","0.5197673439979553","345","345","345","0.40167397260665894","0.40167397260665894","0.40167397260665894","345","345","345","0.4077144265174866","0.4077144265174866","0.4077144265174866","345","345","345","0.4743061065673828","0.4743061065673828","0.4743061065673828"
"161","347","347","347","0.554794192314148","0.554794192314148","0.554794192314148","347","347","347","0.5598502159118652","0.5598502159118652","0.5598502159118652","347","347","347","0.4766940474510193","0.4766940474510193","0.4766940474510193","347","347","347","0.3768494725227356","0.3768494725227356","0.3768494725227356","347","347","347","0.435667484998703","0.435667484998703","0.435667484998703","347","347","347","0.39313215017318726","0.39313215017318726","0.39313215017318726","347","347","347","0.5229657292366028","0.5229657292366028","0.5229657292366028","347","347","347","0.41042202711105347","0.41042202711105347","0.41042202711105347","347","347","347","0.5537124872207642","0.5537124872207642","0.5537124872207642","347","347","347","0.44661515951156616","0.44661515951156616","0.44661515951156616"
"162","349.5","349","350","0.48027537763118744","0.3768024146556854","0.5837483406066895","349.5","349","350","0.4980452060699463","0.4536091685295105","0.5424812436103821","349.5","349","350","0.4799525886774063","0.47737810015678406","0.48252707719802856","349.5","349","350","0.453706294298172","0.4024907946586609","0.5049217939376831","349.5","349","350","0.5485514998435974","0.5232088565826416","0.5738941431045532","349.5","349","350","0.4954223781824112","0.46910956501960754","0.5217351913452148","349.5","349","350","0.47638139128685","0.4529581665992737","0.49980461597442627","349.5","349","350","0.41672782599925995","0.3925269544124603","0.44092869758605957","349.5","349","350","0.44905997812747955","0.4221349060535431","0.475985050201416","349.5","349","350","0.4385164976119995","0.38810819387435913","0.4889248013496399"
"163","352","352","352","0.46714434027671814","0.46714434027671814","0.46714434027671814","352","352","352","0.4343995451927185","0.4343995451927185","0.4343995451927185","352","352","352","0.5452148914337158","0.5452148914337158","0.5452148914337158","352","352","352","0.48312607407569885","0.48312607407569885","0.48312607407569885","352","352","352","0.5167233943939209","0.5167233943939209","0.5167233943939209","352","352","352","0.3723753094673157","0.3723753094673157","0.3723753094673157","352","352","352","0.4615243673324585","0.4615243673324585","0.4615243673324585","352","352","352","0.3759598731994629","0.3759598731994629","0.3759598731994629","352","352","352","0.5350469350814819","0.5350469350814819","0.5350469350814819","352","352","352","0.5059612989425659","0.5059612989425659","0.5059612989425659"
"164","354","354","354","0.5186423659324646","0.5186423659324646","0.5186423659324646","354","354","354","0.42302024364471436","0.42302024364471436","0.42302024364471436","354","354","354","0.4767594337463379","0.4767594337463379","0.4767594337463379","354","354","354","0.45044639706611633","0.45044639706611633","0.45044639706611633","354","354","354","0.4600062966346741","0.4600062966346741","0.4600062966346741","354","354","354","0.47604838013648987","0.47604838013648987","0.47604838013648987","354","354","354","0.438742995262146","0.438742995262146","0.438742995262146","354","354","354","0.5425274968147278","0.5425274968147278","0.5425274968147278","354","354","354","0.5131035447120667","0.5131035447120667","0.5131035447120667","354","354","354","0.5994445085525513","0.5994445085525513","0.5994445085525513"
"165","356","356","356","0.4357110261917114","0.4357110261917114","0.4357110261917114","356","356","356","0.4569036662578583","0.4569036662578583","0.4569036662578583","356","356","356","0.48870277404785156","0.48870277404785156","0.48870277404785156","356","356","356","0.38928839564323425","0.38928839564323425","0.38928839564323425","356","356","356","0.413923978805542","0.413923978805542","0.413923978805542","356","356","356","0.5190150737762451","0.5190150737762451","0.5190150737762451","356","356","356","0.49283427000045776","0.49283427000045776","0.49283427000045776","356","356","356","0.41424760222435","0.41424760222435","0.41424760222435","356","356","356","0.4884798228740692","0.4884798228740692","0.4884798228740692","356","356","356","0.5509687066078186","0.5509687066078186","0.5509687066078186"
"166","358","358","358","0.420840322971344","0.420840322971344","0.420840322971344","358","358","358","0.38351085782051086","0.38351085782051086","0.38351085782051086","358","358","358","0.4732097089290619","0.4732097089290619","0.4732097089290619","358","358","358","0.3993963897228241","0.3993963897228241","0.3993963897228241","358","358","358","0.49297720193862915","0.49297720193862915","0.49297720193862915","358","358","358","0.41388821601867676","0.41388821601867676","0.41388821601867676","358","358","358","0.5112020373344421","0.5112020373344421","0.5112020373344421","358","358","358","0.48113203048706055","0.48113203048706055","0.48113203048706055","358","358","358","0.5075652599334717","0.5075652599334717","0.5075652599334717","358","358","358","0.47226208448410034","0.47226208448410034","0.47226208448410034"
"167","360","360","360","0.44498753547668457","0.44498753547668457","0.44498753547668457","360","360","360","0.44566479325294495","0.44566479325294495","0.44566479325294495","360","360","360","0.5628864765167236","0.5628864765167236","0.5628864765167236","360","360","360","0.42817258834838867","0.42817258834838867","0.42817258834838867","360","360","360","0.4488389492034912","0.4488389492034912","0.4488389492034912","360","360","360","0.4203554391860962","0.4203554391860962","0.4203554391860962","360","360","360","0.5888991951942444","0.5888991951942444","0.5888991951942444","360","360","360","0.4422391653060913","0.4422391653060913","0.4422391653060913","360","360","360","0.46027672290802","0.46027672290802","0.46027672290802","360","360","360","0.4542178809642792","0.4542178809642792","0.4542178809642792"
"168","362.5","362","363","0.48387111723423004","0.4717942774295807","0.4959479570388794","362.5","362","363","0.4767917990684509","0.4433371424674988","0.5102464556694031","362.5","362","363","0.5905636548995972","0.5722512006759644","0.60887610912323","362.5","362","363","0.42964276671409607","0.3809184432029724","0.4783670902252197","362.5","362","363","0.4800487160682678","0.4576948881149292","0.5024025440216064","362.5","362","363","0.4195300340652466","0.3266434073448181","0.512416660785675","362.5","362","363","0.45186328887939453","0.44290250539779663","0.46082407236099243","362.5","362","363","0.4249361455440521","0.389396607875824","0.4604756832122803","362.5","362","363","0.46788235008716583","0.422228068113327","0.5135366320610046","362.5","362","363","0.5060792416334152","0.4960653483867645","0.5160931348800659"
"169","365","365","365","0.36049044132232666","0.36049044132232666","0.36049044132232666","365","365","365","0.45055872201919556","0.45055872201919556","0.45055872201919556","365","365","365","0.5374400615692139","0.5374400615692139","0.5374400615692139","365","365","365","0.44964319467544556","0.44964319467544556","0.44964319467544556","365","365","365","0.4573177695274353","0.4573177695274353","0.4573177695274353","365","365","365","0.4757454991340637","0.4757454991340637","0.4757454991340637","365","365","365","0.40838000178337097","0.40838000178337097","0.40838000178337097","365","365","365","0.38267767429351807","0.38267767429351807","0.38267767429351807","365","365","365","0.41967034339904785","0.41967034339904785","0.41967034339904785","365","365","365","0.47101718187332153","0.47101718187332153","0.47101718187332153"
"170","367","367","367","0.43693092465400696","0.43693092465400696","0.43693092465400696","367","367","367","0.4773458242416382","0.4773458242416382","0.4773458242416382","367","367","367","0.5349061489105225","0.5349061489105225","0.5349061489105225","367","367","367","0.4757164716720581","0.4757164716720581","0.4757164716720581","367","367","367","0.478415846824646","0.478415846824646","0.478415846824646","367","367","367","0.4730321168899536","0.4730321168899536","0.4730321168899536","367","367","367","0.5294203162193298","0.5294203162193298","0.5294203162193298","367","367","367","0.46393945813179016","0.46393945813179016","0.46393945813179016","367","367","367","0.5627066493034363","0.5627066493034363","0.5627066493034363","367","367","367","0.46532201766967773","0.46532201766967773","0.46532201766967773"
"171","369","369","369","0.43576106429100037","0.43576106429100037","0.43576106429100037","369","369","369","0.5799319744110107","0.5799319744110107","0.5799319744110107","369","369","369","0.3657417893409729","0.3657417893409729","0.3657417893409729","369","369","369","0.4854131042957306","0.4854131042957306","0.4854131042957306","369","369","369","0.4703642725944519","0.4703642725944519","0.4703642725944519","369","369","369","0.497122585773468","0.497122585773468","0.497122585773468","369","369","369","0.49047744274139404","0.49047744274139404","0.49047744274139404","369","369","369","0.43082207441329956","0.43082207441329956","0.43082207441329956","369","369","369","0.5085989236831665","0.5085989236831665","0.5085989236831665","369","369","369","0.4360344409942627","0.4360344409942627","0.4360344409942627"
"172","371","371","371","0.399892121553421","0.399892121553421","0.399892121553421","371","371","371","0.45639368891716003","0.45639368891716003","0.45639368891716003","371","371","371","0.4449751675128937","0.4449751675128937","0.4449751675128937","371","371","371","0.49086326360702515","0.49086326360702515","0.49086326360702515","371","371","371","0.45129379630088806","0.45129379630088806","0.45129379630088806","371","371","371","0.5319633483886719","0.5319633483886719","0.5319633483886719","371","371","371","0.4705520272254944","0.4705520272254944","0.4705520272254944","371","371","371","0.3982519507408142","0.3982519507408142","0.3982519507408142","371","371","371","0.39774757623672485","0.39774757623672485","0.39774757623672485","371","371","371","0.4554150700569153","0.4554150700569153","0.4554150700569153"
"173","373","373","373","0.42017078399658203","0.42017078399658203","0.42017078399658203","373","373","373","0.4258296489715576","0.4258296489715576","0.4258296489715576","373","373","373","0.4194203019142151","0.4194203019142151","0.4194203019142151","373","373","373","0.4672480821609497","0.4672480821609497","0.4672480821609497","373","373","373","0.5345323085784912","0.5345323085784912","0.5345323085784912","373","373","373","0.4296831488609314","0.4296831488609314","0.4296831488609314","373","373","373","0.47766607999801636","0.47766607999801636","0.47766607999801636","373","373","373","0.4007810056209564","0.4007810056209564","0.4007810056209564","373","373","373","0.48112577199935913","0.48112577199935913","0.48112577199935913","373","373","373","0.5195509195327759","0.5195509195327759","0.5195509195327759"
"174","375.5","375","376","0.4633481055498123","0.44693320989608765","0.479763001203537","375.5","375","376","0.4759965240955353","0.4733499586582184","0.4786430895328522","375.5","375","376","0.49865151941776276","0.4900931417942047","0.5072098970413208","375.5","375","376","0.4991536885499954","0.47457054257392883","0.523736834526062","375.5","375","376","0.4374263286590576","0.37773656845092773","0.4971160888671875","375.5","375","376","0.43206022679805756","0.4189060926437378","0.4452143609523773","375.5","375","376","0.5309797525405884","0.4675319194793701","0.5944275856018066","375.5","375","376","0.49792619049549103","0.47847357392311096","0.5173788070678711","375.5","375","376","0.47739435732364655","0.44071826338768005","0.514070451259613","375.5","375","376","0.46459171175956726","0.43392953276634216","0.49525389075279236"
"175","378","378","378","0.5007900595664978","0.5007900595664978","0.5007900595664978","378","378","378","0.530961275100708","0.530961275100708","0.530961275100708","378","378","378","0.5370727777481079","0.5370727777481079","0.5370727777481079","378","378","378","0.39932781457901","0.39932781457901","0.39932781457901","378","378","378","0.43010658025741577","0.43010658025741577","0.43010658025741577","378","378","378","0.579738199710846","0.579738199710846","0.579738199710846","378","378","378","0.4741852879524231","0.4741852879524231","0.4741852879524231","378","378","378","0.4592466950416565","0.4592466950416565","0.4592466950416565","378","378","378","0.5194919109344482","0.5194919109344482","0.5194919109344482","378","378","378","0.49746519327163696","0.49746519327163696","0.49746519327163696"
"176","380","380","380","0.44317495822906494","0.44317495822906494","0.44317495822906494","380","380","380","0.4791072905063629","0.4791072905063629","0.4791072905063629","380","380","380","0.41507482528686523","0.41507482528686523","0.41507482528686523","380","380","380","0.5436230897903442","0.5436230897903442","0.5436230897903442","380","380","380","0.47421446442604065","0.47421446442604065","0.47421446442604065","380","380","380","0.5367026329040527","0.5367026329040527","0.5367026329040527","380","380","380","0.49826833605766296","0.49826833605766296","0.49826833605766296","380","380","380","0.557408332824707","0.557408332824707","0.557408332824707","380","380","380","0.48362696170806885","0.48362696170806885","0.48362696170806885","380","380","380","0.4309697151184082","0.4309697151184082","0.4309697151184082"
"177","382","382","382","0.4200958013534546","0.4200958013534546","0.4200958013534546","382","382","382","0.4163031578063965","0.4163031578063965","0.4163031578063965","382","382","382","0.4435062110424042","0.4435062110424042","0.4435062110424042","382","382","382","0.5427553653717041","0.5427553653717041","0.5427553653717041","382","382","382","0.4944860339164734","0.4944860339164734","0.4944860339164734","382","382","382","0.541933000087738","0.541933000087738","0.541933000087738","382","382","382","0.4374443292617798","0.4374443292617798","0.4374443292617798","382","382","382","0.5106302499771118","0.5106302499771118","0.5106302499771118","382","382","382","0.5470342636108398","0.5470342636108398","0.5470342636108398","382","382","382","0.4777611494064331","0.4777611494064331","0.4777611494064331"
"178","384","384","384","0.47653090953826904","0.47653090953826904","0.47653090953826904","384","384","384","0.4927518665790558","0.4927518665790558","0.4927518665790558","384","384","384","0.4934759736061096","0.4934759736061096","0.4934759736061096","384","384","384","0.48642808198928833","0.48642808198928833","0.48642808198928833","384","384","384","0.516745388507843","0.516745388507843","0.516745388507843","384","384","384","0.4427005648612976","0.4427005648612976","0.4427005648612976","384","384","384","0.5357193946838379","0.5357193946838379","0.5357193946838379","384","384","384","0.5011875629425049","0.5011875629425049","0.5011875629425049","384","384","384","0.45258793234825134","0.45258793234825134","0.45258793234825134","384","384","384","0.5385806560516357","0.5385806560516357","0.5385806560516357"
"179","386","386","386","0.501753568649292","0.501753568649292","0.501753568649292","386","386","386","0.5045287609100342","0.5045287609100342","0.5045287609100342","386","386","386","0.5554238557815552","0.5554238557815552","0.5554238557815552","386","386","386","0.5437153577804565","0.5437153577804565","0.5437153577804565","386","386","386","0.4987197518348694","0.4987197518348694","0.4987197518348694","386","386","386","0.5396645069122314","0.5396645069122314","0.5396645069122314","386","386","386","0.406288206577301","0.406288206577301","0.406288206577301","386","386","386","0.49903565645217896","0.49903565645217896","0.49903565645217896","386","386","386","0.4823542833328247","0.4823542833328247","0.4823542833328247","386","386","386","0.4184085726737976","0.4184085726737976","0.4184085726737976"
"180","388","388","388","0.41275161504745483","0.41275161504745483","0.41275161504745483","388","388","388","0.503881573677063","0.503881573677063","0.503881573677063","388","388","388","0.46412456035614014","0.46412456035614014","0.46412456035614014","388","388","388","0.4251210689544678","0.4251210689544678","0.4251210689544678","388","388","388","0.5564578771591187","0.5564578771591187","0.5564578771591187","388","388","388","0.5351467132568359","0.5351467132568359","0.5351467132568359","388","388","388","0.4563964903354645","0.4563964903354645","0.4563964903354645","388","388","388","0.4449423551559448","0.4449423551559448","0.4449423551559448","388","388","388","0.5269521474838257","0.5269521474838257","0.5269521474838257","388","388","388","0.38255754113197327","0.38255754113197327","0.38255754113197327"
