"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"noGesture","noGesture","9","euknk12o","7588","cnn_lstm_300_50_thesis_48"
"noGesture","open","9","euknk12o","10","cnn_lstm_300_50_thesis_48"
"noGesture","pinch","9","euknk12o","18","cnn_lstm_300_50_thesis_48"
"noGesture","waveIn","9","euknk12o","27","cnn_lstm_300_50_thesis_48"
"noGesture","waveOut","9","euknk12o","7","cnn_lstm_300_50_thesis_48"
"open","fist","9","euknk12o","148","cnn_lstm_300_50_thesis_48"
"open","noGesture","9","euknk12o","4","cnn_lstm_300_50_thesis_48"
"open","open","9","euknk12o","6588","cnn_lstm_300_50_thesis_48"
"open","pinch","9","euknk12o","256","cnn_lstm_300_50_thesis_48"
"open","waveIn","9","euknk12o","97","cnn_lstm_300_50_thesis_48"
"open","waveOut","9","euknk12o","557","cnn_lstm_300_50_thesis_48"
"pinch","fist","9","euknk12o","164","cnn_lstm_300_50_thesis_48"
"pinch","noGesture","9","euknk12o","31","cnn_lstm_300_50_thesis_48"
"pinch","open","9","euknk12o","138","cnn_lstm_300_50_thesis_48"
"pinch","pinch","9","euknk12o","7150","cnn_lstm_300_50_thesis_48"
"pinch","waveIn","9","euknk12o","81","cnn_lstm_300_50_thesis_48"
"pinch","waveOut","9","euknk12o","86","cnn_lstm_300_50_thesis_48"
"waveIn","fist","9","euknk12o","178","cnn_lstm_300_50_thesis_48"
"waveIn","noGesture","9","euknk12o","12","cnn_lstm_300_50_thesis_48"
"waveIn","open","9","euknk12o","71","cnn_lstm_300_50_thesis_48"
"waveIn","pinch","9","euknk12o","33","cnn_lstm_300_50_thesis_48"
"waveIn","waveIn","9","euknk12o","7286","cnn_lstm_300_50_thesis_48"
"waveIn","waveOut","9","euknk12o","70","cnn_lstm_300_50_thesis_48"
"waveOut","fist","9","euknk12o","23","cnn_lstm_300_50_thesis_48"
"waveOut","noGesture","9","euknk12o","10","cnn_lstm_300_50_thesis_48"
"waveOut","open","9","euknk12o","381","cnn_lstm_300_50_thesis_48"
"waveOut","pinch","9","euknk12o","41","cnn_lstm_300_50_thesis_48"
"waveOut","waveIn","9","euknk12o","31","cnn_lstm_300_50_thesis_48"
"waveOut","waveOut","9","euknk12o","7164","cnn_lstm_300_50_thesis_48"
"fist","fist","8","2pxw6md3","7177","cnn_lstm_300_50_thesis_47"
"fist","noGesture","8","2pxw6md3","7","cnn_lstm_300_50_thesis_47"
"fist","open","8","2pxw6md3","160","cnn_lstm_300_50_thesis_47"
"fist","pinch","8","2pxw6md3","118","cnn_lstm_300_50_thesis_47"
"fist","waveIn","8","2pxw6md3","174","cnn_lstm_300_50_thesis_47"
"fist","waveOut","8","2pxw6md3","14","cnn_lstm_300_50_thesis_47"
"noGesture","fist","8","2pxw6md3","0","cnn_lstm_300_50_thesis_47"
"noGesture","noGesture","8","2pxw6md3","7569","cnn_lstm_300_50_thesis_47"
"noGesture","open","8","2pxw6md3","11","cnn_lstm_300_50_thesis_47"
"noGesture","pinch","8","2pxw6md3","23","cnn_lstm_300_50_thesis_47"
"noGesture","waveIn","8","2pxw6md3","43","cnn_lstm_300_50_thesis_47"
"noGesture","waveOut","8","2pxw6md3","4","cnn_lstm_300_50_thesis_47"
"open","fist","8","2pxw6md3","85","cnn_lstm_300_50_thesis_47"
